Tool,Histone_Mark,Library,Rank,Term,P_value,Adjusted_P_value,Combined_Score,Genes
MACS2,H3K27ac,GO_Molecular_Function_2023,1,RNA Binding (GO:0003723),3.2569722526547937e-13,3.517530032867177e-10,42.982115360578625,"['RPL30', 'RPL3', 'TFRC', 'RPL32', 'POP1', 'RPL31', 'HNRNPU', 'HNRNPR', 'ENO1', 'ADARB2', 'RPL8', 'RPL9', 'ALKBH8', 'RPL7', 'LSM10', 'ZC3H12C', 'ZC3H12B', 'RAVER2', 'ZC3H12A', 'MTERF1', 'RPL37', 'DDX17', 'RBFOX1', 'MBNL1', 'MBNL2', 'TYW5', 'RPL21', 'DDX11', 'RPL22', 'FNDC3B', 'RC3H1', 'WDR75', 'FNDC3A', 'RC3H2', 'SND1', 'GTPBP4', 'FAM133B', 'DDX39A', 'DDX39B', 'CLNS1A', 'DDIT3', 'ZC3H11A', 'SARNP', 'SRFBP1', 'NUP98', 'DUS3L', 'RPL28', 'SLBP', 'PRKRIP1', 'MEPCE', 'MRPL19', 'MRPL16', 'BAZ2A', 'ZC3HAV1', 'MRPL13', 'SAMSN1', 'GIGYF2', 'MRPL11', 'MTDH', 'MRPL20', 'LARP1', 'TERT', 'SERPINH1', 'PPARGC1B', 'BTF3', 'PRPF38B', 'PNO1', 'RDX', 'EIF2AK2', 'PRRC2C', 'UPF3B', 'NR0B1', 'UPF3A', 'PA2G4', 'LARP4', 'MRPL23', 'H1-3', 'SNUPN', 'EIF1', 'H1-2', 'MRPL22', 'DHFR', 'HNRNPL', 'H1-4', 'MOV10', 'MEX3B', 'AGO3', 'AGO1', 'FASN', 'HNRNPF', 'TRIP6', 'HNRNPD', 'HNRNPC', 'CDK13', 'CPEB3', 'FARSA', 'CPEB2', 'DZIP3', 'CPEB4', 'ARF1', 'RPLP0', 'ADK', 'C1ORF35', 'MRPL37', 'SMG7', 'FARS2', 'TUBA1B', 'MRPL40', 'FASTK', 'RACK1', 'ANXA7', 'NELFCD', 'UPF1', 'ZC3H10', 'ANXA2', 'NSUN2', 'NSUN6', 'SRP9', 'ELAPOR1', 'GNL3', 'HADHB', 'PSMA6', 'PSMA1', 'CDC42EP4', 'TCP1', 'TRUB1', 'TRUB2', 'SF3B5', 'RNASEL', 'AHNAK', 'STAU2', 'NIP7', 'SRRT', 'USO1', 'RPS27L', 'NOC4L', 'C6ORF52', 'BCLAF1', 'SCAF8', 'EXOSC10', 'SRP72', 'RPL14', 'RRP36', 'RPL15', 'RPS27A', 'ZNF346', 'SRSF10', 'SF3B1', 'SRSF11', 'TRMT10A', 'TRMT10B', 'UTP4', 'YTHDF3', 'MDH2', 'UTP3', 'STAT3', 'SAMD4A', 'ADAT1', 'SAMD4B', 'ELP5', 'TARBP2', 'LRPPRC', 'SCAF4', 'NUDT21', 'ZNFX1', 'CCDC9', 'SERBP1', 'ZYX', 'PKN2', 'RPL22L1', 'HSPA1B', 'HSPA1A', 'PUS10', 'FMR1', 'C1ORF131', 'CASC3', 'PARK7', 'BZW1', 'VIRMA', 'IPO5', 'THG1L', 'YY1', 'ZFP36', 'FBRSL1', 'NUDT16', 'MTPAP', 'SNRNP35', 'SLC16A3', 'PNISR', 'RPS9', 'KHNYN', 'RPS7', 'RPS8', 'RPS5', 'RPS6', 'PRPF4B', 'RPSA', 'LARP4B', 'THOC2', 'FTSJ3', 'ATXN2L', 'RBMXL1', 'NCL', 'FSCN1', 'SNRPG', 'SRSF3', 'S100A4', 'SRSF4', 'PKP3', 'SRSF5', 'SNRPF', 'SREK1', 'FKBP3', 'KPNB1', 'SRSF8', 'ANKRD17', 'KHDRBS1', 'KHDRBS3', 'KMT2C', 'NTPCR', 'GTF2E2', 'HSP90B1', 'RCC1L', 'STIP1', 'ATXN2', 'BAG4', 'HNRNPDL', 'G3BP1', 'KHDC1', 'TPR', 'G3BP2', 'MAP3K20', 'BRIX1', 'TIA1', 'CHTOP', 'API5', 'FUS', 'GOT2', 'LSM1', 'LSM5', 'LSM4', 'QKI', 'LSM3', 'LSM2', 'CNOT4', 'LSM8', 'GNL3L', 'SON', 'LSM6', 'CNOT1', 'PIN4', 'EIF4G3', 'EIF4G2', 'EIF4G1', 'DIDO1', 'HSP90AB1', 'CELF1', 'MTCL1', 'ZC3H4', 'AKAP8L', 'ZC3H8', 'MTO1', 'NGRN', 'PTBP1', 'RO60', 'METTL14', 'MRPL1', 'SART3', 'SNRNP70', 'ZNF768', 'DGCR8', 'WDR6', 'METTL16', 'LBR', 'COA6', 'EIF5A', 'EIF5B', 'SECISBP2L', 'RPL13A', 'SMC1A', 'PATL1', 'PTBP2', 'PATL2', 'PTBP3', 'DNAJC2', 'DALRD3', 'NEMF', 'SYF2', 'ZNF638', 'C1D', 'RPL37A', 'ETF1', 'TOP1', 'SLC25A11', 'TRIM56', 'HDAC2', 'NUFIP2', 'ROCK2', 'SRF', 'WBP4', 'GTPBP10', 'REPIN1', 'GANAB', 'FIP1L1', 'POLR2A', 'PUF60', 'NOCT', 'EIF4H', 'IGF2BP1', 'IGF2BP3', 'RBBP6', 'IGF2BP2', 'ZNF622', 'ASCC3', 'HNRNPA1', 'EIF4E', 'EIF4B', 'HNRNPA0', 'PTPN1', 'DUT', 'HNRNPA3', 'KRR1', 'CNBP', 'CCDC59', 'IMMT', 'RPL23A', 'SNRNP40', 'MTRES1', 'MFAP1', 'EIF3L', 'EIF3H', 'EIF3E', 'EIF3C', 'TRIM32', 'EIF3B', 'METAP2', 'EIF4A2', 'TCERG1', 'RTCA', 'CISD2', 'DDX60L', 'C14ORF93', 'PWP2', 'CCAR1', 'CRKL', 'NUDT4', 'UBE2L3', 'TIAL1', 'LGALS3', 'PNN', 'RPS17', 'TRIM28', 'RPL18A', 'RPS19', 'SNRPD1', 'RPL36AL', 'DHX57', 'PEG10', 'TRIM25', 'ARL6IP4', 'CPNE3', 'UBAP2L', 'RPS11', 'SEC63', 'TNS1', 'SRRM3', 'AQR', 'SCAF11', 'METTL3', 'CIRBP', 'ACTN4', 'SLPI', 'XRN1', 'LACTB2', 'SUB1', 'CCDC86', 'DXO', 'FLYWCH2', 'SUCLG1', 'DNA2', 'EIF1B', 'MACF1', 'AARS1', 'ANP32A', 'DHX9', 'TWF2', 'NMD3', 'TRMT2A', 'TXN', 'HNRNPLL', 'HTATSF1', 'GSPT1', 'FXR1', 'C7ORF50', 'DHX30', 'PCBP3', 'ERI1', 'DHX35', 'PCBP1', 'HLTF', 'CSTF1', 'DHX38', 'MAP4', 'SPTBN1', 'TRMT1L', 'APOBEC3D', 'H4C9', 'APOBEC3G', 'XRCC5', 'RCC2', 'ERAL1', 'PUM1', 'HARS2', 'PARP12', 'PUM2', 'SRPK1', 'AIMP1', 'CCT6A', 'RPS25', 'SNW1', 'RPL27A', 'FUBP1', 'KYAT3', 'GRB2', 'NOL10', 'CALR', 'DHX29', 'NOL11', 'ALDH18A1', 'DCP1A', 'SUGP2', 'RPS24', 'SUGP1', 'RPS23', 'TOP2A', 'MRPS15', 'DAZAP1', 'GFM1', 'FASTKD1', 'MRPS14', 'PPP1R10', 'FASTKD2', 'MRPS11', 'FASTKD3', 'NKAP', 'NAT10', 'PCSK9', 'TFB1M', 'ZCCHC17', 'LARP1B', 'SYNCRIP', 'PCF11', 'DHX15', 'DHX16', 'SEC61B', 'CCT3', 'MRPS28', 'TOP3B', 'ZCCHC24', 'MRPS27', 'MRPS24', 'NCOA5', 'PARP1', 'PRMT1', 'PABPC4', 'STRBP', 'ZFR', 'NBPF10', 'PRPF40A', 'PPHLN1', 'MRPS7', 'MRPS5', 'UCHL5', 'DUS2', 'KIN', 'MRPS9', 'SLTM', 'HNRNPH1', 'CSDE1', 'CANX', 'FRG1', 'RBM12B', 'SDE2', 'STRAP', 'ARHGEF1', 'PABPC1', 'HNRNPH3', 'ALDOA', 'DCP2', 'CSTB', 'HEATR1', 'AKAP8', 'IBA57', 'MRPS30', 'NOL6', 'PURB', 'PURA', 'ATP5F1A', 'EXOSC9', 'RTRAF', 'TSNAX', 'NQO1', 'NPM1', 'RSRC2', 'ATP5F1C', 'NUDT7', 'KRT18', 'XPOT', 'PRKRA', 'NEDD4', 'HDGF', 'FAU', 'TARDBP', 'OTUD4', 'DBR1', 'ACAA2', 'KDM1A', 'BCCIP', 'HDLBP', 'NUCKS1', 'SRP14', 'YARS1', 'YARS2', 'CWC22', 'RPP38', 'CAST', 'PDIA3', 'DIMT1', 'ANXA11', 'TRNT1', 'WBP11', 'PUS7', 'PDIA4', 'EEF1A1', 'HNRNPUL1', 'DKC1', 'HNRNPUL2', 'PSPC1', 'RPL7L1', 'RPP21', 'MATR3', 'PPIG', 'CARS1', 'DAP3', 'ZCCHC8', 'DDX6', 'UTP25', 'ZCCHC7', 'YTHDC1', 'DDX1', 'YTHDC2', 'UTP23', 'ZCCHC9', 'RTN4', 'ZFP36L2', 'ZFP36L1', 'EMG1', 'RNASEH1', 'ZMAT3', 'DNAJC21', 'TASOR', 'NDUFV3', 'ZC3H14', 'MARK2', 'ZC3H15', 'HSPA9', 'FDPS', 'HSPA8', 'CPSF7', 'UBE2I', 'PNPT1', 'CCDC137', 'CPSF3', 'CPSF2', 'HMGA1', 'MSN', 'HELZ', 'CWC15', 'TBCA', 'SUPT5H', 'EIF2S2', 'ANKHD1', 'TDRD3', 'DIAPH1', 'SEPSECS', 'LIN28B', 'CAPRIN1', 'MKRN1', 'MKRN2', 'SRPRA', 'GRSF1', 'LSM14A', 'RBM27', 'YWHAE', 'DDX3X', 'RBM26', 'NVL', 'HMGB2', 'DDX43', 'PSIP1', 'CHD3', 'HMGB1', 'YBX1', 'CHD2', 'TENT4B', 'RBM4', 'ZC3H7A', 'MYO18A', 'RBM34', 'RBM7', 'YWHAG', 'ZNF385A', 'RBM5', 'RBM33', 'UTP15', 'DDX59', 'RBM15', 'UTP11', 'NCBP2', 'DDX55', 'RBM18', 'DDX56', 'DARS2', 'RPS3A', 'DDX50', 'YWHAZ', 'DARS1', 'DNM1', 'SUPV3L1', 'THRAP3', 'TEX13C', 'RBM20', 'LUC7L2', 'PLEC', 'RBM47', 'DDX24', 'DDX20', 'PARN', 'CSTF2T', 'DDX21', 'SLC3A2', 'MTIF2', 'ADD1', 'TBRG4', 'PABPN1', 'BMS1', 'TRA2A', 'FAM120A', 'DROSHA', 'SMNDC1', 'SPEN', 'RBM39', 'PTCD2', 'PDAP1', 'NAP1L1', 'SSRP1', 'DEK', 'CDK11B', 'U2SURP', 'NAP1L4', 'TNIP1', 'ACIN1', 'FAM98A', 'NAA15', 'VIM', 'SSBP1', 'R3HDM1', 'RBM45', 'RBMX', 'RAN']"
MACS2,H3K27ac,GO_Molecular_Function_2023,2,Cadherin Binding (GO:0045296),2.249448007639357e-06,0.0012147019241252528,22.007633964126963,"['HDLBP', 'ENO1', 'PARK7', 'F11R', 'BZW1', 'CDH9', 'CRKL', 'GOLGA2', 'GOLGA3', 'PCMT1', 'PPME1', 'KIF5B', 'BSG', 'TRIM25', 'TMPO', 'SH3GL1', 'ACVR1', 'CAST', 'SH3GLB1', 'USP8', 'IST1', 'CSNK1D', 'ANK3', 'GAPVD1', 'SND1', 'CD2AP', 'HCFC1', 'ATXN2L', 'SHTN1', 'FSCN1', 'PKP2', 'TAGLN2', 'CHMP4A', 'PKP4', 'PKP3', 'TLN1', 'VCL', 'EPHA2', 'MACF1', 'DDX6', 'TWF2', 'TWF1', 'ARHGAP18', 'ZC3HAV1', 'GIGYF2', 'RTN4', 'CCNB2', 'LDHA', 'LARP1', 'BAG3', 'PCBP1', 'STK38', 'CDH23', 'SFN', 'SNX9', 'ARGLU1', 'S100A11', 'SNX5', 'SPTBN1', 'MARK2', 'ZC3H15', 'VASP', 'HSPA8', 'NIBAN2', 'JUP', 'HSPA5', 'IDH1', 'RDX', 'PAICS', 'PRDX6', 'EHD1', 'ANLN', 'DLG1', 'DIAPH3', 'STK24', 'FASN', 'CHMP2B', 'PI4KA', 'DHX29', 'FXYD5', 'EIF4G2', 'PICALM', 'ITGB1', 'YWHAE', 'DDX3X', 'HSP90AB1', 'OLA1', 'PTPRM', 'PTPRJ', 'PTPRH', 'CLINT1', 'CHAF1B', 'LASP1', 'ATIC', 'RACK1', 'CLIC1', 'EMD', 'NCK1', 'UNC45A', 'LYPLA2', 'NUDC', 'ANXA1', 'ANXA2', 'CIP2A', 'CKAP5', 'YWHAZ', 'EEF1G', 'PLCB3', 'TBC1D2', 'CTTN', 'NUMB', 'PLIN3', 'ITGA6', 'CDH15', 'ALDOA', 'CD46', 'CDH18', 'PLEC', 'AHNAK', 'SRC', 'USO1', 'CAPG', 'ASAP1', 'SLC3A2', 'EGFR', 'ADD1', 'PDLIM1', 'DNAJB1', 'PUF60', 'RPL14', 'EIF4H', 'EPS8L1', 'CCT8', 'CTNNA2', 'RPL15', 'PDLIM5', 'EPS15', 'PAK2', 'WASF2', 'RANBP1', 'PTPN1', 'SEPTIN2', 'RPL23A', 'SEPTIN9', 'PPP1CA', 'RAB11B', 'TJP1', 'RAB10', 'KRT18', 'APC', 'VAPA', 'VAPB', 'CAPZA1', 'ABI1', 'SERBP1', 'CTNNB1', 'ESYT2', 'PKN2', 'EIF3E', 'S100P', 'PFKP', 'RAN', 'HSPA1A']"
MACS2,H3K27ac,GO_Molecular_Function_2023,3,Ubiquitin-Like Protein Transferase Activity (GO:0019787),9.122697316497307e-05,0.032841710339390304,15.280076435977463,"['UBE2D2', 'UBE2D3', 'FBXO22', 'UBE2L3', 'TRIM28', 'FBXO4', 'TRIM25', 'TRIM27', 'FBXO9', 'TRIM23', 'RAG1', 'PIAS4', 'MYLIP', 'RNF43', 'FBXW11', 'UBE2E3', 'NSMCE2', 'ATG10', 'UBE2E1', 'RC3H1', 'MUL1', 'FBXO11', 'FBXW2', 'RNF40', 'KLHL42', 'PIAS1', 'RBX1', 'RNF41', 'KCTD10', 'RBCK1', 'CBLL1', 'TRIM11', 'OBI1', 'CUL5', 'UBA7', 'CUL3', 'CUL2', 'UBR4', 'NEDD4L', 'UBR3', 'ANAPC11', 'RNF212', 'RNF214', 'COP1', 'RNF213', 'RNF217', 'ATG5', 'BRAP', 'UBE2H', 'HACE1', 'UBE2I', 'CBX4', 'SMURF2', 'UBE2B', 'FANCL', 'SIAH2', 'SIAH1', 'KLHL21', 'KLHL20', 'CNOT4', 'UBE2W', 'RNF103', 'UBE2S', 'RNF182', 'UBA3', 'RNF181', 'MDM4', 'FBXL5', 'UBE2K', 'DZIP3', 'RNF187', 'UBE2M', 'RNF14', 'TNFAIP3', 'TNFSF13B', 'UFL1', 'TRIM5', 'UBE2Q2', 'TRIM68', 'TRIM69', 'ARIH1', 'SHPRH', 'ZFP91', 'TRAF2', 'PJA2', 'RNF168', 'RNF167', 'TRAF6', 'UFC1', 'BIRC6', 'BIRC2', 'TRIM56', 'PRKN', 'HDAC4', 'UHRF2', 'RNF8', 'XIAP', 'RNF7', 'RCHY1', 'RNF4', 'HDAC9', 'RNF5', 'RNF2', 'RMND5B', 'ZNRF1', 'HECTD3', 'MARCHF8', 'RBBP6', 'MARCHF3', 'MARCHF6', 'RANBP2', 'AMFR', 'WWP1', 'PML', 'MIB1', 'RNF146', 'TSPAN17', 'ERCC8', 'BCOR', 'TRIM32', 'TRIM33']"
MACS2,H3K27ac,GO_Molecular_Function_2023,4,S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757),0.00021252355584356686,0.05738136007776305,24.20260916572824,"['N6AMT1', 'METTL2B', 'NNMT', 'TPMT', 'CARNMT1', 'KMT2A', 'SETD9', 'MEPCE', 'THUMPD2', 'THUMPD3', 'TRMT2A', 'TRMT2B', 'COMT', 'PCMTD2', 'PCMT1', 'COMTD1', 'MUC1', 'CSKMT', 'NTMT1', 'DNMT3B', 'METTL4', 'SMYD2', 'KMT5A', 'METTL8', 'LCMT1', 'METTL18', 'PCMTD1', 'PRMT8', 'PRMT7', 'DNMT3A', 'COQ3', 'LRTOMT']"
MACS2,H3K27ac,GO_Molecular_Function_2023,5,Ubiquitin Protein Ligase Binding (GO:0031625),0.0004922996262225784,0.10577911216783342,11.508665402432669,"['UBE2D2', 'UBE2D3', 'SMC6', 'AUP1', 'CASC3', 'UBE2L3', 'HERC2', 'TRIM28', 'PRKACB', 'WASHC1', 'KCNH2', 'PIAS4', 'DAXX', 'USP2', 'MUL1', 'YOD1', 'SCAMP3', 'RNF40', 'RBX1', 'PRKAR1A', 'TRIB3', 'ANKRA2', 'TRIB1', 'TRIB2', 'SQSTM1', 'ZNF675', 'VCL', 'TSG101', 'CUL5', 'CUL3', 'CUL2', 'CUL1', 'RHOBTB3', 'BCL10', 'UBE2J2', 'FHIT', 'RTN4', 'UBE2J1', 'BAG6', 'ATXN3', 'BAG4', 'PRKAR2B', 'HLTF', 'BAG1', 'SNX9', 'RIPK1', 'TNFRSF14', 'MAGEC2', 'HSPA9', 'HSPA8', 'SMAD3', 'FZD5', 'HSPA5', 'UBE2B', 'FZD4', 'XRCC5', 'FANCL', 'HSPA7', 'TNK2', 'GLMN', 'HSPA6', 'ERLIN2', 'PA2G4', 'SMAD6', 'PRDX6', 'SPART', 'NFKBIA', 'UBE2W', 'BCL2', 'CALR', 'UBE2K', 'NFE2L2', 'YWHAE', 'DET1', 'GSK3B', 'CDKN1A', 'CDKN1B', 'UBXN1', 'HSP90AB1', 'FAF1', 'FAF2', 'ARRB1', 'TUBA1B', 'CASP8', 'SLC22A18', 'ELOB', 'ARIH1', 'DNM1L', 'CCDC50', 'JAK1', 'PACRG', 'SHPRH', 'AXIN1', 'TRAF2', 'TNFRSF1B', 'YWHAZ', 'PSMA3', 'TUBB2A', 'TRAF4', 'TCP1', 'TRAF5', 'NDUFS2', 'SPOPL', 'TMBIM6', 'PRKN', 'RALA', 'RNF8', 'TANK', 'EGFR', 'HDAC6', 'NKD2', 'POLR2A', 'CBS', 'ZNF746', 'MFN2', 'RPS27A', 'USP25', 'SLF1', 'HSPA1L', 'LAPTM5', 'MAP1LC3B2', 'LRPPRC', 'PML', 'CUL4A', 'APC', 'JKAMP', 'CTNNB1', 'LTBR', 'HSPA1B', 'HSPA1A', 'CUL4B']"
MACS2,H3K27ac,GO_Molecular_Function_2023,6,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.0005876617342657413,0.10577911216783342,18.818167498250023,"['NDUFB9', 'NDUFB8', 'NDUFB10', 'UQCRB', 'NDUFB5', 'COX4I1', 'NDUFB4', 'NDUFA10', 'NDUFB2', 'NDUFB1', 'UQCR10', 'COX5B', 'COX7C', 'COX5A', 'UQCRH', 'NDUFV3', 'NDUFV2', 'COX8A', 'CYB5A', 'NDUFA8', 'NDUFA5', 'NDUFA4', 'NDUFA2', 'NDUFA1', 'NDUFC2', 'CYBRD1', 'NDUFC1', 'CYB561A3', 'COX6B1', 'COX7A2L', 'NDUFS6', 'NDUFS4', 'NDUFS2']"
MACS2,H3K27ac,GO_Molecular_Function_2023,7,NADPH Binding (GO:0070402),0.0008709884001495984,0.13278504521245402,62.29699441367069,"['DHFR', 'DUS2', 'GRHPR', 'MTRR', 'NDOR1', 'TP53I3', 'HMGCR', 'LBR', 'CBR4', 'CRYZ', 'DECR1']"
MACS2,H3K27ac,GO_Molecular_Function_2023,8,aminoacyl-tRNA Ligase Activity (GO:0004812),0.0009835929274996595,0.13278504521245402,20.56657800581366,"['HARS1', 'PARS2', 'MARS1', 'DARS2', 'YARS1', 'YARS2', 'HARS2', 'DARS1', 'WARS1', 'FARS2', 'WARS2', 'GARS1', 'LARS2', 'NARS1', 'QARS1', 'LARS1', 'TARS2', 'IARS1', 'TARS3', 'CARS1', 'FARSA', 'TARS1', 'VARS1', 'FARSB']"
MACS2,H3K27ac,GO_Molecular_Function_2023,9,SUMO Transferase Activity (GO:0019789),0.0012815215575488201,0.15378258690585841,26.009912313144383,"['HDAC4', 'PIAS4', 'RANBP2', 'ZNF451', 'UBE2I', 'UHRF2', 'NSMCE2', 'MUL1', 'HDAC9', 'PML', 'PIAS1', 'RNF212', 'TRIM28', 'KIAA1586', 'ZMIZ1', 'ZMIZ2', 'TRIM27']"
MACS2,H3K27ac,GO_Molecular_Function_2023,10,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.0015080961752872712,0.15809873043095143,9.321999169314239,"['UBE2D2', 'UBE2D3', 'SMC6', 'AUP1', 'CASC3', 'UBE2L3', 'HERC2', 'TRIM28', 'PRKACB', 'WASHC1', 'KCNH2', 'PIAS4', 'DAXX', 'USP2', 'MUL1', 'YOD1', 'SCAMP3', 'RNF40', 'RBX1', 'PRKAR1A', 'HGS', 'TRIB3', 'ANKRA2', 'TRIB1', 'TRIB2', 'SQSTM1', 'ZNF675', 'VCL', 'TSG101', 'CUL5', 'CUL3', 'CUL2', 'CUL1', 'RHOBTB3', 'BCL10', 'UBE2J2', 'FHIT', 'RTN4', 'UBE2J1', 'BAG6', 'ATXN3', 'BAG4', 'CCNB1', 'PRKAR2B', 'HLTF', 'BAG1', 'SNX9', 'RIPK1', 'TNFRSF14', 'MAGEC2', 'HSPA9', 'HSPA8', 'SMAD3', 'FZD5', 'HSPA5', 'UBE2B', 'FZD4', 'XRCC5', 'FANCL', 'HSPA7', 'TNK2', 'GLMN', 'HSPA6', 'ERLIN2', 'PA2G4', 'STAM', 'SMAD6', 'PRDX6', 'SPART', 'NFKBIA', 'UBE2W', 'BCL2', 'CALR', 'UBE2K', 'NFE2L2', 'YWHAE', 'DET1', 'GSK3B', 'CDKN1A', 'CDKN1B', 'UBXN1', 'HSP90AB1', 'FAF1', 'PTPRN', 'FAF2', 'ARRB1', 'TUBA1B', 'CASP8', 'SLC22A18', 'ELOB', 'ARIH1', 'DNM1L', 'CCDC50', 'JAK1', 'PACRG', 'SHPRH', 'AXIN1', 'TRAF2', 'TNFRSF1B', 'YWHAZ', 'PSMA3', 'TUBB2A', 'TRAF4', 'TCP1', 'TRAF5', 'NDUFS2', 'SPOPL', 'TMBIM6', 'PRKN', 'RALA', 'RNF8', 'TANK', 'EGFR', 'HDAC6', 'NKD2', 'POLR2A', 'CBS', 'ZNF746', 'MFN2', 'RPS27A', 'SUMO1P1', 'USP25', 'SLF1', 'HSPA1L', 'LAPTM5', 'MAP1LC3B2', 'LRPPRC', 'PML', 'CUL4A', 'APC', 'JKAMP', 'CTNNB1', 'LTBR', 'HSPA1B', 'HSPA1A', 'CUL4B']"
MACS2,H3K27ac,GO_Molecular_Function_2023,11,RNA Polymerase Binding (GO:0070063),0.0016102648469819127,0.15809873043095143,33.6045307002265,"['TCERG1', 'CCNT2', 'DHX9', 'TAF10', 'YTHDC2', 'PHRF1', 'SCAF8', 'ZFP36', 'PABPN1', 'BIN1', 'NEDD4', 'STOM', 'PKN2']"
MACS2,H3K27ac,GO_Molecular_Function_2023,12,mRNA 3'-UTR Binding (GO:0003730),0.0018108253075519297,0.16297427767967368,11.823366983585691,"['DAZAP1', 'CELF1', 'FMR1', 'HNRNPU', 'TIAL1', 'RBM4', 'BOLL', 'ZFP36', 'ZC3H12A', 'ZNF385A', 'DDX17', 'RPS7', 'ANGEL2', 'PABPC4', 'SECISBP2L', 'CIRBP', 'RC3H1', 'LARP4B', 'RNF40', 'PABPC1', 'RBMS3', 'RBM47', 'UTP23', 'PARN', 'ZFP36L2', 'CRYZ', 'ZFP36L1', 'FXR1', 'EXOSC4', 'LARP1', 'EXOSC9', 'EXOSC8', 'IGF2BP1', 'IGF2BP3', 'IGF2BP2', 'CCT5', 'HNRNPA0', 'TIA1', 'LARP4', 'PUM1', 'LRPPRC', 'PUM2', 'NUDT21', 'CPEB1', 'SERBP1', 'HNRNPC', 'CPEB3', 'TARDBP', 'CPEB2', 'CPEB4']"
MACS2,H3K27ac,GO_Molecular_Function_2023,13,Protein Kinase Inhibitor Activity (GO:0004860),0.002655606466838966,0.1954597804345351,14.313223533643844,"['CDKN1A', 'CDKN1B', 'ITPRIP', 'PRKRIP1', 'DUSP19', 'CIB1', 'MACROH2A1', 'RPTOR', 'SPRED2', 'SPRED1', 'SOCS1', 'QARS1', 'RACK1', 'SH3BP5', 'NCK1', 'NPM1', 'SPRY4', 'CIT', 'DNAJC3', 'DUS2', 'IBTK', 'SH3BP5L', 'TAOK3', 'SPRY2', 'PTPN6', 'TRIB1', 'CEP43']"
MACS2,H3K27ac,GO_Molecular_Function_2023,14,Flap Endonuclease Activity (GO:0048256),0.003192271768517238,0.1954597804345351,424957.8289675365,"['GEN1', 'MUS81', 'FEN1', 'EXO1', 'FSCN1', 'SLX1A']"
MACS2,H3K27ac,GO_Molecular_Function_2023,15,Primary miRNA Binding (GO:0070878),0.003192271768517238,0.1954597804345351,424957.8289675365,"['PUS10', 'SRF', 'STAT3', 'DGCR8', 'DROSHA', 'SRSF3']"
MACS2,H3K27ac,GO_Molecular_Function_2023,16,mRNA Binding (GO:0003729),0.003247535298190262,0.1954597804345351,8.020042260392607,"['FMR1', 'HDLBP', 'HNRNPU', 'HNRNPR', 'PARK7', 'RPL7', 'TIAL1', 'ZC3H12C', 'ZFP36', 'PEG10', 'ZC3H12B', 'ZC3H12A', 'NUDT16', 'SNRNP35', 'DDX17', 'SRRM3', 'AQR', 'RBFOX1', 'KHNYN', 'RPS7', 'ANGEL2', 'RPS5', 'METTL3', 'CIRBP', 'RC3H1', 'LARP4B', 'THOC2', 'RNF40', 'ATXN2L', 'SLPI', 'NCL', 'DXO', 'NUP98', 'SLBP', 'DDX6', 'KHDRBS1', 'KHDRBS3', 'DHX9', 'YTHDC1', 'UTP23', 'HNRNPLL', 'MRPL13', 'ZFP36L1', 'FXR1', 'ATXN2', 'LARP1', 'PCBP3', 'PCBP1', 'G3BP1', 'TPR', 'G3BP2', 'CHTOP', 'CPSF7', 'TIA1', 'UPF3B', 'UPF3A', 'LARP4', 'PUM1', 'EIF2S2', 'SUPT5H', 'QKI', 'PUM2', 'DHFR', 'HNRNPL', 'CPEB1', 'FUBP1', 'CAPRIN1', 'CALR', 'HNRNPC', 'CPEB3', 'DCP1A', 'GRSF1', 'CPEB2', 'EIF4G3', 'LSM14A', 'EIF4G2', 'CPEB4', 'EIF4G1', 'DAZAP1', 'DDX3X', 'CELF1', 'MRPS11', 'SYNCRIP', 'PTBP1', 'RBM4', 'BOLL', 'METTL14', 'PCF11', 'SNRNP70', 'RBM5', 'ZNF385A', 'RBM15', 'NCBP2', 'PABPC4', 'SECISBP2L', 'RPL13A', 'RPS3A', 'MRPS7', 'PTBP2', 'GNL3', 'PTBP3', 'TEX13C', 'ZNF638', 'RBM20', 'ETF1', 'PABPC1', 'LUC7L2', 'RBMS3', 'RBM47', 'PARN', 'CSTF2T', 'TYMS', 'CRYZ', 'PURB', 'SCAF8', 'NOCT', 'IGF2BP1', 'IGF2BP3', 'IGF2BP2', 'SF3B1', 'CCT5', 'SPEN', 'YTHDF3', 'CNBP', 'SAMD4A', 'SAMD4B', 'LRPPRC', 'NUDT21', 'SERBP1', 'TARDBP', 'RBMX']"
MACS2,H3K27ac,GO_Molecular_Function_2023,17,Phosphatidylinositol Kinase Activity (GO:0052742),0.0032576630072422516,0.1954597804345351,27.617497774999087,"['PI4K2B', 'PIKFYVE', 'PIK3CA', 'PI4KA', 'PIK3CD', 'PIK3C3', 'PIP5K1B', 'PIK3CB', 'PI4KB', 'PIK3C2A', 'PIK3CG', 'PI4K2A']"
MACS2,H3K27ac,GO_Molecular_Function_2023,18,Ribosomal Small Subunit Binding (GO:0043024),0.0032576630072422516,0.1954597804345351,27.617497774999087,"['NPM1', 'DDX3X', 'USP16', 'LARP1', 'G3BP1', 'PIM1', 'MTIF2', 'ERAL1', 'DHX29', 'CPEB2', 'EIF1B', 'EIF1']"
